# 1:t 2:E_GW_dot 3:E_GW 4:J_GW_dot 5:J_GW
2844.0 1.73466477942e-05 0.020639772642 0.000476719791502 0.934479194397
2846.4 1.75141455235e-05 0.020681605594 0.000479582753501 0.935626757451
2848.8 1.76660264534e-05 0.0207238218003 0.000482239629027 0.93678094431
2851.2 1.77963181726e-05 0.0207663766139 0.00048469957184 0.937941271351
2853.6 1.78993108345e-05 0.0208092113687 0.000486948674124 0.939107249246
2856.0 1.7969171949e-05 0.020852253548 0.000488938195863 0.94027831349
2858.4 1.80028421052e-05 0.0208954199649 0.00049061677913 0.94145377946
2860.8 1.80024358686e-05 0.0209386262985 0.000491961591464 0.942632873505
2863.2 1.79744254331e-05 0.020981798532 0.000492974952866 0.943814797358
2865.6 1.79271472011e-05 0.0210248804192 0.000493662632693 0.944998762461
2868.0 1.78692331383e-05 0.0210678360756 0.000494023120455 0.946183985365
2870.4 1.78094415749e-05 0.0211106504853 0.000494053665886 0.947369677508
2872.8 1.77561129021e-05 0.0211533291506 0.000493754325823 0.948555047098
2875.2 1.77147987218e-05 0.0211958942446 0.000493114560776 0.949739289762
2877.6 1.76860386561e-05 0.0212383752494 0.000492102646683 0.950921550411
2880.0 1.7666613037e-05 0.0212807984315 0.000490690092025 0.952100901698
2882.4 1.76528760537e-05 0.0213231818184 0.000488889796532 0.953276397564
2884.8 1.76411196206e-05 0.0213655346132 0.000486749420515 0.954447164624
2887.2 1.76249023201e-05 0.0214078538395 0.000484303480151 0.955612428105
2889.6 1.75950169545e-05 0.0214501177426 0.00048155578309 0.956771459221
2892.0 1.75435729244e-05 0.0214922840505 0.000478513495278 0.957923542355
2894.4 1.74665578758e-05 0.0215342962075 0.000475207894526 0.959068008023
2896.8 1.736186105e-05 0.0215760903102 0.000471665076609 0.960204255588
2899.2 1.72272361557e-05 0.0216175972268 0.000467878276298 0.961331707612
2901.6 1.70620212738e-05 0.0216587443357 0.000463827884788 0.962449755005
2904.0 1.68697434405e-05 0.0216994624534 0.000459516576109 0.963557768358
2906.4 1.66577123474e-05 0.0217396954003 0.000454972372083 0.964655155096
2908.8 1.64346255488e-05 0.0217794062058 0.000450229051453 0.965741396804
2911.2 1.62091926522e-05 0.0218185787876 0.000445317776588 0.966816052998
2913.6 1.59899965651e-05 0.0218572178147 0.000440272206404 0.967878760977
2916.0 1.5784707548e-05 0.0218953474596 0.000435125674736 0.968929238435
2918.4 1.55980141897e-05 0.0219330067257 0.00042989504066 0.969967263293
2920.8 1.54299489778e-05 0.0219702402815 0.000424571340011 0.97099262295
2923.2 1.52765728794e-05 0.0220070881078 0.000419135473446 0.972005071126
2925.6 1.51325520813e-05 0.0220435790577 0.000413587195287 0.973004338329
2928.0 1.49929465249e-05 0.022079729656 0.000407954981467 0.973990188941
2930.4 1.48528260935e-05 0.0221155445832 0.00040227540043 0.974962465399
2932.8 1.47064912742e-05 0.022151015764 0.000396569548133 0.975921079337
2935.2 1.45483278325e-05 0.022186121547 0.000390844599709 0.976865976315
2937.6 1.43742247256e-05 0.02222082861 0.00038510696133 0.977797118188
2940.0 1.4181274699e-05 0.0222550952093 0.000379355988613 0.978714473728
2942.4 1.39667451636e-05 0.0222888728332 0.000373567311859 0.979617981688
2944.8 1.37294276828e-05 0.0223221082406 0.000367704307171 0.980507507631
2947.2 1.34725846393e-05 0.0223547506554 0.000361753813041 0.981382857376
2949.6 1.32038556856e-05 0.0223867623838 0.000355734228735 0.982243843026
2952.0 1.29312170298e-05 0.022418124471 0.000349661228827 0.983090317575
2954.4 1.26600984059e-05 0.0224488340495 0.000343525056704 0.983922141117
2956.8 1.23950052392e-05 0.0224789001739 0.000337316770859 0.984739151311
2959.2 1.21419081969e-05 0.02250834447 0.000331061095615 0.98554120475
2961.6 1.19065070209e-05 0.0225372025683 0.000324800444178 0.986328238598
2964.0 1.16901090744e-05 0.0225655185076 0.000318550973114 0.987100260299
2966.4 1.14887045527e-05 0.022593333084 0.000312294536685 0.987857274911
2968.8 1.12960076735e-05 0.0226206747386 0.000306013360534 0.988599244387
2971.2 1.11059581663e-05 0.0226475570976 0.000299713194966 0.989326116254
2973.6 1.09124904114e-05 0.0226739792359 0.000293409148523 0.990037863066
2976.0 1.07092390822e-05 0.0226999253113 0.000287108102098 0.990734483767
2978.4 1.04911437876e-05 0.0227253657708 0.000280815808725 0.99141599246
2980.8 1.02559030558e-05 0.022750262227 0.000274547612196 0.992082428565
2983.2 1.00031214155e-05 0.0227745730563 0.000268315780174 0.992733864636
2985.6 9.73288451346e-06 0.0227982562635 0.000262111630244 0.993370377528
2988.0 9.44684660987e-06 0.0228212719408 0.000255919954319 0.99399201543
2990.4 9.15087383776e-06 0.0228435892053 0.000249757104609 0.9945988279
2992.8 8.85481589683e-06 0.022865196033 0.000243679489149 0.995190951813
2995.2 8.56831442687e-06 0.0228861037894 0.000237744057413 0.995768660069
2997.6 8.29731752167e-06 0.0229063425478 0.000231972369779 0.996332319781
3000.0 8.04497761555e-06 0.0229259533019 0.000226363905988 0.996882323312
3002.4 7.81419518212e-06 0.0229449843093 0.000220928618242 0.997419074341
3004.8 7.60737522643e-06 0.0229634901938 0.000215685439545 0.997943011211
3007.2 7.42413471453e-06 0.0229815280057 0.000210635451894 0.99845459628
3009.6 7.26092621482e-06 0.0229991500788 0.000205757853317 0.998954268247
3012.0 7.11318905969e-06 0.0230163990171 0.00020103498232 0.999442419649
3014.4 6.97693557297e-06 0.0230333071667 0.000196467839215 0.999919423035
3016.8 6.84825698578e-06 0.0230498973978 0.000192063936956 1.00038566117
3019.2 6.72260881711e-06 0.0230661824367 0.000187820798124 1.00084152285
3021.6 6.5955991549e-06 0.0230821642863 0.00018372782623 1.0012873812
3024.0 6.46442786047e-06 0.0230978363187 0.00017977886896 1.00172358923
3026.4 6.32817163588e-06 0.0231131874381 0.000175974299498 1.00215049303
3028.8 6.1866923069e-06 0.0231282052748 0.000172308339899 1.0025684322
3031.2 6.03984170651e-06 0.0231428771157 0.000168761080161 1.00297771551
3033.6 5.88839401383e-06 0.0231571909985 0.000165313038921 1.00337860445
3036.0 5.7356500499e-06 0.0231711398514 0.000161969072963 1.00377134298
3038.4 5.58717167418e-06 0.0231847272375 0.00015875916176 1.00415621686
3040.8 5.44837561525e-06 0.0231979698942 0.000155711835214 1.00453358206
3043.2 5.32283477797e-06 0.0232108953467 0.000152835945232 1.0049038394
3045.6 5.21299064633e-06 0.0232235383372 0.000150132813444 1.00526740191
3048.0 5.12112645849e-06 0.0232359392777 0.000147611632938 1.00562469524
3050.4 5.04841115044e-06 0.0232481427229 0.000145279705909 1.00597616485
3052.8 4.99362810253e-06 0.02326019317 0.000143127315734 1.00632225328
3055.2 4.95389954014e-06 0.0232721302031 0.000141136863705 1.00666337029
3057.6 4.92619522169e-06 0.0232839863168 0.00013930140976 1.00699989622
3060.0 4.90732954096e-06 0.0232957865466 0.000137622052364 1.00733220437
3062.4 4.89314055754e-06 0.0233075471107 0.000136091187298 1.00766066026
3064.8 4.87876792482e-06 0.0233192734009 0.000134687982245 1.00798559527
3067.2 4.85973393466e-06 0.0233309596031 0.000133386381088 1.0083072845
3069.6 4.83253130522e-06 0.0233425903214 0.000132159732762 1.00862593984
3072.0 4.79483797157e-06 0.0233541431645 0.00013098138263 1.00894170918
3074.4 4.74596316248e-06 0.0233655921259 0.00012982885869 1.00925468147
3076.8 4.68720833128e-06 0.0233769119317 0.00012868924733 1.00956490319
3079.2 4.62165326231e-06 0.0233880825656 0.00012755947024 1.00987240165
3081.6 4.55334903341e-06 0.0233990925683 0.000126440494421 1.01017720161
3084.0 4.4861991328e-06 0.0234099400261 0.000125329173088 1.01047932521
3086.4 4.42328979591e-06 0.0234206314128 0.000124216641632 1.01077878019
3088.8 4.36726832916e-06 0.0234311800826 0.000123098771996 1.01107555869
3091.2 4.32077326002e-06 0.0234416057325 0.000121984841257 1.01136965902
3093.6 4.28535992545e-06 0.0234519330923 0.000120885815233 1.01166110381
3096.0 4.2598529314e-06 0.0234621873478 0.000119795020786 1.01194992081
3098.4 4.24081247728e-06 0.0234723881462 0.000118693763235 1.01223610735
3100.8 4.22496310343e-06 0.0234825470769 0.000117578773871 1.0125196344
3103.2 4.2102470337e-06 0.0234926693291 0.000116470381542 1.01280049339
3105.6 4.19429827549e-06 0.0235027547835 0.000115387114225 1.01307872238
3108.0 4.17317101058e-06 0.0235127957466 0.000114322692117 1.01335437415
3110.4 4.14249273156e-06 0.0235227745431 0.000113254458092 1.01362746673
3112.8 4.09947914273e-06 0.0235326649094 0.000112165102956 1.0138979702
3115.2 4.04354028172e-06 0.0235424365327 0.000111048950449 1.01416582707
3117.6 3.97574067409e-06 0.0235520596698 0.000109906179442 1.01443097322
3120.0 3.89856003827e-06 0.0235615088307 0.000108743270451 1.01469335256
3122.4 3.8158968983e-06 0.023570766179 0.000107577392581 1.01495293736
3124.8 3.73219119325e-06 0.0235798238847 0.000106428850964 1.01520974485
3127.2 3.65087031676e-06 0.0235886835585 0.000105304515839 1.01546382489
3129.6 3.57387500034e-06 0.0235973532529 0.000104195230209 1.01571522458
3132.0 3.50286788872e-06 0.0236058453444 0.000103093935656 1.01596397158
3134.4 3.44022882563e-06 0.0236141770604 0.000102009527421 1.01621009574
3136.8 3.38819016991e-06 0.0236223711632 0.000100956888865 1.01645365544
3139.2 3.34732306031e-06 0.0236304537791 9.99399982612e-05 1.0166947317
3141.6 3.31642194893e-06 0.0236384502731 9.89529670657e-05 1.01693340326
3144.0 3.29348594489e-06 0.0236463821626 9.79933767493e-05 1.01716973887
3146.4 3.27620113666e-06 0.0236542657871 9.70664665498e-05 1.01740381069
3148.8 3.261830974e-06 0.0236621114256 9.61780890424e-05 1.01763570415
3151.2 3.2474688334e-06 0.0236699225854 9.53299030271e-05 1.01786551374
3153.6 3.230626092e-06 0.0236776962993 9.45205025741e-05 1.01809333423
3156.0 3.20947677642e-06 0.0236854244227 9.37463235441e-05 1.01831925442
3158.4 3.18275835131e-06 0.0236930951049 9.30006500698e-05 1.01854335079
3160.8 3.14966015008e-06 0.0237006940071 9.2272942485e-05 1.0187656791
3163.2 3.10986212676e-06 0.0237082054338 9.15507171769e-05 1.01898626749
3165.6 3.06400478134e-06 0.0237156140741 9.08272992289e-05 1.01920512111
3168.0 3.01433789701e-06 0.0237229080853 9.01111298491e-05 1.01942224723
3170.4 2.9643774772e-06 0.0237300825438 8.94223195307e-05 1.01963768737
3172.8 2.91742653508e-06 0.0237371407086 8.87760166586e-05 1.01985152537
3175.2 2.87574604184e-06 0.0237440925157 8.81752344299e-05 1.02006386687
3177.6 2.84126338827e-06 0.023750952927 8.76232297673e-05 1.02027482503
3180.0 2.81613857923e-06 0.0237577418094 8.71328098425e-05 1.02048453228
3182.4 2.80190314996e-06 0.0237644834594 8.67163826383e-05 1.02069315131
3184.8 2.7985786639e-06 0.0237712040376 8.63759152267e-05 1.02090086206
3187.2 2.80522631546e-06 0.0237779286036 8.61109662681e-05 1.02110784632
3189.6 2.82082064038e-06 0.0237846798599 8.59288138226e-05 1.02131429406
3192.0 2.84393700452e-06 0.0237914775691 8.58368124625e-05 1.02152041281
3194.4 2.87195217375e-06 0.0237983366361 8.58278780571e-05 1.02172641044
3196.8 2.90128303512e-06 0.0238052645184 8.58807916024e-05 1.02193246084
3199.2 2.92868291455e-06 0.0238122604775 8.59753094604e-05 1.02213868816
3201.6 2.95235892473e-06 0.0238193177277 8.61046825416e-05 1.02234518415
3204.0 2.97189574234e-06 0.0238264268333 8.62728430181e-05 1.02255203718
3206.4 2.98711331373e-06 0.0238335776442 8.64794572549e-05 1.02275933994
3208.8 2.99719156484e-06 0.02384075881 8.67093727454e-05 1.02296716654
3211.2 3.00116835453e-06 0.0238479568419 8.69387509008e-05 1.02317554429
3213.6 2.99907003811e-06 0.023855157128 8.71487586015e-05 1.0233844493
3216.0 2.99217249751e-06 0.0238623466191 8.73293505607e-05 1.02359382303
3218.4 2.9825400676e-06 0.0238695162741 8.74756313205e-05 1.02380358901
3220.8 2.97304116899e-06 0.0238766629716 8.75916538381e-05 1.02401366975
3223.2 2.96747335487e-06 0.023883791589 8.76956914238e-05 1.02422401457
3225.6 2.96941356896e-06 0.0238909158533 8.78083681327e-05 1.02443461944
3228.0 2.98045271324e-06 0.0238980556929 8.79330279158e-05 1.02464550911
3230.4 3.00005138602e-06 0.0239052322978 8.80574417487e-05 1.02485669768
3232.8 3.02703690428e-06 0.0239124648038 8.8175124339e-05 1.02506817676
3235.2 3.06029064448e-06 0.0239197695968 8.82932692185e-05 1.02527993883
3237.6 3.09775702535e-06 0.023927159254 8.84169427307e-05 1.02549199108
3240.0 3.13579827088e-06 0.0239346395204 8.85366618188e-05 1.02570433541
3242.4 3.17035086056e-06 0.0239422068993 8.86380119327e-05 1.02591694502
3244.8 3.19858655914e-06 0.0239498496242 8.8716923574e-05 1.02612977094
3247.2 3.21917250356e-06 0.0239575509351 8.87787684192e-05 1.02634276577
3249.6 3.23119303948e-06 0.0239652913738 8.88245236717e-05 1.02655588972
3252.0 3.23337622396e-06 0.0239730488569 8.88425262816e-05 1.02676909018
3254.4 3.22472358071e-06 0.0239807985766 8.88151595888e-05 1.0269822794
3256.8 3.20581865912e-06 0.0239885152273 8.87327378167e-05 1.02719533688
3259.2 3.17915582149e-06 0.0239961771967 8.85989770802e-05 1.02740813494
3261.6 3.14805870562e-06 0.0240037698541 8.84225485749e-05 1.02762056077
3264.0 3.11555075464e-06 0.0240112861855 8.8207817354e-05 1.02783251721
3266.4 3.08434236996e-06 0.0240187260572 8.79575461369e-05 1.02804391564
3268.8 3.05720527614e-06 0.0240260959144 8.76792659922e-05 1.02825467982
3271.2 3.03646108503e-06 0.0240334083141 8.73812694102e-05 1.02846475246
3273.6 3.02307925563e-06 0.0240406797625 8.7064752964e-05 1.02867408769
3276.0 3.01675057338e-06 0.0240479275583 8.67271395398e-05 1.02888263796
3278.4 3.01662247573e-06 0.0240551676059 8.63711044482e-05 1.02909035585
3280.8 3.02131786555e-06 0.0240624131343 8.60023395911e-05 1.02929720398
3283.2 3.02838498342e-06 0.0240696727777 8.5618806957e-05 1.02950314936
3285.6 3.0346569226e-06 0.024076948428 8.52110390654e-05 1.02970814518
3288.0 3.03773499724e-06 0.0240842352983 8.47771746874e-05 1.02991213103
3290.4 3.03688488988e-06 0.0240915248422 8.43319830762e-05 1.03011506202
3292.8 3.03210894124e-06 0.0240988076348 8.38946325108e-05 1.03031693396
3295.2 3.02255969572e-06 0.0241060732372 8.34686890699e-05 1.03051776995
3297.6 3.0064351931e-06 0.024113308031 8.30387091484e-05 1.03071757882
3300.0 2.98260552256e-06 0.0241204948799 8.25864738188e-05 1.03091632904
3302.4 2.95201885991e-06 0.0241276164291 8.21066929289e-05 1.03111396084
3304.8 2.91733483587e-06 0.0241346596536 8.16054727378e-05 1.03131041544
3307.2 2.88143959627e-06 0.0241416181829 8.10869421309e-05 1.03150564634
3309.6 2.84659343181e-06 0.0241484918225 8.05463858022e-05 1.03169960633
3312.0 2.81479979844e-06 0.0241552854944 7.99768505586e-05 1.03189223422
3314.4 2.78821761177e-06 0.0241620091153 7.93764034083e-05 1.03208345812
3316.8 2.76861599742e-06 0.0241686773156 7.87455231743e-05 1.03227320443
3319.2 2.75665988541e-06 0.0241753076467 7.80839295621e-05 1.03246139978
3321.6 2.75201670498e-06 0.0241819180586 7.73959718307e-05 1.03264797566
3324.0 2.75360510658e-06 0.0241885248048 7.66932952028e-05 1.03283288278
3326.4 2.75915624822e-06 0.0241951401184 7.59843501756e-05 1.03301609595
3328.8 2.76497093076e-06 0.024201769071 7.52642136913e-05 1.03319759423
3331.2 2.76692057248e-06 0.0242084073408 7.45205497358e-05 1.03337733595
3333.6 2.76184286013e-06 0.0242150418569 7.37463254371e-05 1.0335552562
3336.0 2.74789899067e-06 0.0242216535472 7.29413368501e-05 1.03373128139
3338.4 2.72416298145e-06 0.0242282200215 7.21052826698e-05 1.03390533733
3340.8 2.69062503114e-06 0.0242347177671 7.12366898279e-05 1.0340773477
3343.2 2.64860793724e-06 0.0242411248467 7.03381191273e-05 1.03424723747
3345.6 2.6006770805e-06 0.0242474239887 6.94173307797e-05 1.03441494401
3348.0 2.54982056433e-06 0.0242536045859 6.84814642148e-05 1.03458042257
3350.4 2.49859578762e-06 0.0242596626855 6.75306315597e-05 1.03474363708
3352.8 2.44898352325e-06 0.0242655997807 6.65588646478e-05 1.03490454448
3355.2 2.40305197226e-06 0.0242714222233 6.55646979968e-05 1.03506309275
3357.6 2.36347264535e-06 0.0242771420528 6.45607177917e-05 1.03521924325
3360.0 2.3326677625e-06 0.0242827774213 6.35673017274e-05 1.03537299687
3362.4 2.31115216972e-06 0.0242883500052 6.25962489117e-05 1.03552439314
3364.8 2.29714194122e-06 0.0242938799582 6.16471644309e-05 1.03567348523
3367.2 2.28786164141e-06 0.0242993819625 6.07204835963e-05 1.03582032641
3369.6 2.28068114702e-06 0.0243048642138 5.98254835144e-05 1.03596498157
3372.0 2.27304568408e-06 0.024310328686 5.89728548672e-05 1.03610753958
3374.4 2.26231018243e-06 0.0243157711131 5.81668135773e-05 1.03624810718
3376.8 2.24635475868e-06 0.024321181511 5.74081610959e-05 1.03638679715
3379.2 2.22422390546e-06 0.0243265462054 5.66996373332e-05 1.03652372651
3381.6 2.19599943266e-06 0.0243318504734 5.60439417178e-05 1.0366590188
3384.0 2.16234754981e-06 0.0243370804898 5.54391146756e-05 1.03679279847
3386.4 2.12447533939e-06 0.0243422246772 5.48795432463e-05 1.03692518086
3388.8 2.08437932791e-06 0.0243472753028 5.43612078347e-05 1.03705626976
3391.2 2.04470421385e-06 0.0243522302031 5.38834768636e-05 1.03718616338
3393.6 2.00797178677e-06 0.0243570934143 5.34442654195e-05 1.03731495667
3396.0 1.97583989438e-06 0.0243618739883 5.30349974477e-05 1.03744273179
3398.4 1.94926693685e-06 0.0243665841165 5.26446257706e-05 1.03756954733
3400.8 1.92930311502e-06 0.0243712384006 5.22698539357e-05 1.03769544471
3403.2 1.91708728964e-06 0.024375854069 5.19162758744e-05 1.03782046807
3405.6 1.91266237034e-06 0.0243804497686 5.1586360111e-05 1.03794467123
3408.0 1.91422762715e-06 0.0243850420366 5.12718058483e-05 1.03806810103
3410.4 1.91898248695e-06 0.0243896418888 5.09620155743e-05 1.03819078161
3412.8 1.92435519732e-06 0.024394253894 5.06545352076e-05 1.03831272147
3415.2 1.92813691459e-06 0.0243988768845 5.03515879174e-05 1.03843392882
3417.6 1.92803693109e-06 0.0244035042931 5.00501469003e-05 1.0385544109
3420.0 1.92187122598e-06 0.0244081241829 4.97405586463e-05 1.03867415975
3422.4 1.90832557239e-06 0.0244127204191 4.94133017695e-05 1.03879314438
3424.8 1.88748847151e-06 0.0244172753959 4.90645340902e-05 1.03891131779
3427.2 1.86087845783e-06 0.0244217734363 4.86975093989e-05 1.03902863224
3429.6 1.83112907765e-06 0.0244262038453 4.83218277161e-05 1.03914505544
3432.0 1.80132015014e-06 0.0244305627844 4.79497345355e-05 1.03926058132
3434.4 1.77398382365e-06 0.0244348531491 4.75886892434e-05 1.03937522743
